[09-07 16:42:54] gate driver started (pid 10318)
[09-07 16:43:05] gate driver started (pid 10325)
[09-07 16:43:05] gate driver started (pid 10324)
[09-07 16:43:15] gate driver started (pid 10333)
[09-07 16:43:15] gate driver started (pid 10334)
[09-07 16:43:26] gate driver started (pid 10341)
[09-07 16:43:26] gate driver started (pid 10342)
[09-07 16:43:37] gate driver started (pid 10368)
[09-07 16:43:37] gate driver started (pid 10367)
[09-07 16:43:48] gate driver started (pid 10375)
[09-07 16:43:48] gate driver started (pid 10374)
[09-07 16:43:58] gate driver started (pid 10382)
[09-07 16:43:58] gate driver started (pid 10381)
[09-07 16:44:09] gate driver started (pid 10401)
[09-07 16:44:09] gate driver started (pid 10402)
[09-07 16:44:20] gate driver started (pid 10408)
[09-07 16:44:20] gate driver started (pid 10409)
[09-07 16:44:30] gate driver started (pid 10419)
[09-07 16:44:30] gate driver started (pid 10420)
[09-07 16:44:41] gate driver started (pid 10430)
[09-07 16:44:41] gate driver started (pid 10429)
[09-07 16:44:52] gate driver started (pid 10441)
[09-07 16:44:52] gate driver started (pid 10440)
[09-07 16:45:03] gate driver started (pid 10454)
[09-07 16:45:03] gate driver started (pid 10453)
[09-07 16:45:13] gate driver started (pid 10465)
[09-07 16:45:13] gate driver started (pid 10464)
[09-07 16:45:25] gate driver started (pid 10510)
[09-07 16:45:25] gate driver started (pid 10509)
[09-07 16:45:38] gate driver started (pid 10555)
[09-07 16:45:38] gate driver started (pid 10554)
[09-07 16:45:49] gate driver started (pid 10567)
[09-07 16:45:49] gate driver started (pid 10566)
[09-07 16:45:59] gate driver started (pid 10572)
[09-07 16:45:59] gate driver started (pid 10573)
[09-07 16:46:10] gate driver started (pid 10583)
[09-07 16:46:10] gate driver started (pid 10582)
[09-07 16:46:21] gate driver started (pid 10588)
[09-07 16:46:21] gate driver started (pid 10589)
[09-07 16:46:31] gate driver started (pid 10595)
[09-07 16:46:31] gate driver started (pid 10596)
[09-07 16:46:43] gate driver started (pid 10602)
[09-07 16:46:43] gate driver started (pid 10603)
[09-07 16:46:55] gate driver started (pid 10611)
[09-07 16:46:55] gate driver started (pid 10610)
[09-07 16:47:06] gate driver started (pid 10630)
[09-07 16:47:06] gate driver started (pid 10631)
[09-07 16:47:17] gate driver started (pid 10647)
[09-07 16:47:17] gate driver started (pid 10646)
[09-07 16:47:28] gate driver started (pid 10654)
[09-07 16:47:28] gate driver started (pid 10653)
[09-07 16:47:39] gate driver started (pid 10660)
[09-07 16:47:39] gate driver started (pid 10661)
[09-07 16:47:50] gate driver started (pid 10670)
[09-07 16:47:50] gate driver started (pid 10669)
[09-07 16:48:02] gate driver started (pid 10704)
[09-07 16:48:02] gate driver started (pid 10703)
[09-07 16:48:13] gate driver started (pid 10720)
[09-07 16:48:13] gate driver started (pid 10719)
[09-07 16:48:24] gate driver started (pid 10730)
[09-07 16:48:24] gate driver started (pid 10731)
[09-07 16:48:36] gate driver started (pid 10753)
[09-07 16:48:36] gate driver started (pid 10752)
[09-07 16:48:50] gate driver started (pid 10778)
[09-07 16:48:50] gate driver started (pid 10777)
[09-07 16:49:01] gate driver started (pid 10785)
[09-07 16:49:01] gate driver started (pid 10784)
[09-07 16:49:12] gate driver started (pid 10792)
[09-07 16:49:12] gate driver started (pid 10791)
[09-07 16:49:23] gate driver started (pid 10809)
[09-07 16:49:23] gate driver started (pid 10810)
[09-07 16:49:34] gate driver started (pid 10816)
[09-07 16:49:34] gate driver started (pid 10817)
[09-07 16:49:46] gate driver started (pid 10824)
[09-07 16:49:46] gate driver started (pid 10823)
[09-07 16:49:57] gate driver started (pid 10829)
[09-07 16:49:57] gate driver started (pid 10830)
[09-07 16:50:08] gate driver started (pid 10837)
[09-07 16:50:08] gate driver started (pid 10836)
[09-07 16:50:18] gate driver started (pid 10845)
[09-07 16:50:18] gate driver started (pid 10844)
[09-07 16:50:30] gate driver started (pid 10851)
[09-07 16:50:30] gate driver started (pid 10850)
[09-07 16:50:41] gate driver started (pid 10859)
[09-07 16:50:41] gate driver started (pid 10858)
[09-07 16:50:52] gate driver started (pid 10865)
[09-07 16:50:52] gate driver started (pid 10864)
[09-07 16:51:03] gate driver started (pid 10872)
[09-07 16:51:03] gate driver started (pid 10873)
[09-07 16:51:14] gate driver started (pid 10880)
[09-07 16:51:14] gate driver started (pid 10879)
[09-07 16:51:24] gate driver started (pid 10886)
[09-07 16:51:24] gate driver started (pid 10885)
[09-07 16:51:36] gate driver started (pid 10893)
[09-07 16:51:36] gate driver started (pid 10892)
[09-07 16:51:47] gate driver started (pid 10907)
[09-07 16:51:47] gate driver started (pid 10906)
[09-07 16:51:58] gate driver started (pid 10912)
[09-07 16:51:58] gate driver started (pid 10913)
[09-07 16:52:09] gate driver started (pid 10921)
[09-07 16:52:09] gate driver started (pid 10922)
[09-07 16:52:20] gate driver started (pid 10927)
[09-07 16:52:20] gate driver started (pid 10928)
[09-07 16:52:31] gate driver started (pid 10934)
[09-07 16:52:31] gate driver started (pid 10933)
[09-07 16:52:41] gate driver started (pid 10941)
[09-07 16:52:41] gate driver started (pid 10940)
[09-07 16:52:52] gate driver started (pid 10946)
[09-07 16:52:52] gate driver started (pid 10947)
[09-07 16:53:03] gate driver started (pid 10954)
[09-07 16:53:03] gate driver started (pid 10955)
[09-07 16:53:13] gate driver started (pid 10960)
[09-07 16:53:13] gate driver started (pid 10961)
[09-07 16:53:24] gate driver started (pid 10970)
[09-07 16:53:24] gate driver started (pid 10971)
[09-07 16:53:35] gate driver started (pid 10977)
[09-07 16:53:35] gate driver started (pid 10978)
[09-07 16:53:45] gate driver started (pid 10983)
[09-07 16:53:45] gate driver started (pid 10984)
[09-07 16:53:56] gate driver started (pid 10992)
[09-07 16:53:56] gate driver started (pid 10993)
[09-07 16:54:07] gate driver started (pid 11002)
[09-07 16:54:07] gate driver started (pid 11001)
[09-07 16:54:19] gate driver started (pid 11013)
[09-07 16:54:19] gate driver started (pid 11014)
[09-07 16:54:30] gate driver started (pid 11022)
[09-07 16:54:30] gate driver started (pid 11021)
[09-07 16:54:41] gate driver started (pid 11030)
[09-07 16:54:41] gate driver started (pid 11029)
[09-07 16:54:51] gate driver started (pid 11035)
[09-07 16:54:51] gate driver started (pid 11036)
[09-07 16:55:02] gate driver started (pid 11050)
[09-07 16:55:02] gate driver started (pid 11049)
[09-07 16:55:13] gate driver started (pid 11056)
[09-07 16:55:13] gate driver started (pid 11057)
[09-07 16:55:23] gate driver started (pid 11065)
[09-07 16:55:23] gate driver started (pid 11066)
[09-07 16:55:35] gate driver started (pid 11099)
[09-07 16:55:35] gate driver started (pid 11100)
[09-07 16:55:45] gate driver started (pid 11111)
[09-07 16:55:45] gate driver started (pid 11112)
[09-07 16:55:56] gate driver started (pid 11118)
[09-07 16:55:56] gate driver started (pid 11117)
[09-07 16:56:07] gate driver started (pid 11124)
[09-07 16:56:07] gate driver started (pid 11125)
[09-07 16:56:18] gate driver started (pid 11141)
[09-07 16:56:18] gate driver started (pid 11142)
[09-07 16:56:29] gate driver started (pid 11152)
[09-07 16:56:29] gate driver started (pid 11153)
[09-07 16:56:40] gate driver started (pid 11160)
[09-07 16:56:40] gate driver started (pid 11161)
[09-07 16:56:52] gate driver started (pid 11169)
[09-07 16:56:52] gate driver started (pid 11168)
[09-07 16:57:03] gate driver started (pid 11174)
[09-07 16:57:03] gate driver started (pid 11175)
[09-07 16:57:16] gate driver started (pid 11180)
[09-07 16:57:16] gate driver started (pid 11181)
[09-07 16:57:27] gate driver started (pid 11188)
[09-07 16:57:27] gate driver started (pid 11189)
[09-07 16:57:38] gate driver started (pid 11200)
[09-07 16:57:38] gate driver started (pid 11201)
[09-07 16:57:49] gate driver started (pid 11210)
[09-07 16:57:49] gate driver started (pid 11209)
[09-07 16:58:01] gate driver started (pid 11221)
[09-07 16:58:01] gate driver started (pid 11220)
[09-07 16:58:12] gate driver started (pid 11229)
[09-07 16:58:12] gate driver started (pid 11230)
[09-07 16:58:22] gate driver started (pid 11236)
[09-07 16:58:22] gate driver started (pid 11235)
[09-07 16:58:33] gate driver started (pid 11241)
[09-07 16:58:33] gate driver started (pid 11242)
[09-07 16:58:44] gate driver started (pid 11248)
[09-07 16:58:44] gate driver started (pid 11247)
[09-07 16:58:55] gate driver started (pid 11253)
[09-07 16:58:55] gate driver started (pid 11254)
[09-07 16:59:07] gate driver started (pid 11267)
[09-07 16:59:07] gate driver started (pid 11268)
[09-07 16:59:20] gate driver started (pid 11277)
[09-07 16:59:20] gate driver started (pid 11278)
[09-07 16:59:30] gate driver started (pid 11301)
[09-07 16:59:30] gate driver started (pid 11302)
[09-07 16:59:41] gate driver started (pid 11308)
[09-07 16:59:41] gate driver started (pid 11307)
[09-07 16:59:52] gate driver started (pid 11327)
[09-07 16:59:52] gate driver started (pid 11326)
[09-07 17:00:04] gate driver started (pid 11348)
[09-07 17:00:04] gate driver started (pid 11349)
[09-07 17:00:16] gate driver started (pid 11362)
[09-07 17:00:16] gate driver started (pid 11364)
[09-07 17:00:28] gate driver started (pid 11382)
[09-07 17:00:28] gate driver started (pid 11383)
[09-07 17:00:39] gate driver started (pid 11397)
[09-07 17:00:39] gate driver started (pid 11396)
[09-07 17:00:50] gate driver started (pid 11406)
[09-07 17:00:50] gate driver started (pid 11405)
[09-07 17:01:00] gate driver started (pid 11412)
[09-07 17:01:00] gate driver started (pid 11411)
[09-07 17:01:11] gate driver started (pid 11429)
[09-07 17:01:11] gate driver started (pid 11430)
[09-07 17:01:22] gate driver started (pid 11436)
[09-07 17:01:22] gate driver started (pid 11435)
[09-07 17:01:33] gate driver started (pid 11443)
[09-07 17:01:33] gate driver started (pid 11442)
[09-07 17:01:43] gate driver started (pid 11451)
[09-07 17:01:43] gate driver started (pid 11452)
[09-07 17:01:54] gate driver started (pid 11457)
[09-07 17:01:54] gate driver started (pid 11458)
[09-07 17:02:05] gate driver started (pid 11473)
[09-07 17:02:05] gate driver started (pid 11474)
[09-07 17:02:29] gate driver started (pid 11491)
[09-07 17:03:21] gate driver started (pid 11541)
[09-07 17:03:21] gate driver started (pid 11542)
[09-07 17:03:43] gate driver started (pid 11566)
[09-09 16:53:42] gate driver started (pid 35174)
[09-09 17:21:34] gate driver started (pid 36247)
[09-09 18:22:53] gate driver started (pid 38577)
[09-09 18:56:25] gate driver started (pid 39867)
[09-09 19:46:10] gate driver started (pid 41654)
[09-14 14:08:30] gate driver started (pid 41673)
